Iteration,Time (s)
936,0.002
937,0.003
938,0.001
939,0.001
940,0.001
941,0.001
942,0.002
943,0.002
944,0.002
945,0.001
946,0.002
947,0.001
948,0.002
949,0.001
950,0.002
951,0.002
952,0.002
953,0.002
954,0.002
955,0.002
956,0.002
957,0.002
958,0.001
959,0.001
960,0.001
961,0.001
962,0.002
963,0.001
964,0.001
965,0.003
966,0.001
967,0.002
968,0.001
969,0.002
970,0.002
971,0.002
972,0.003
973,0.002
974,0.002
975,0.002
976,0.002
977,0.001
978,0.001
979,0.001
980,0.001
981,0.001
982,0.001
983,0.001
984,0.002
985,0.002
986,0.002
987,0.002
988,0.001
989,0.001
990,0.001
991,0.002
992,0.002
993,0.001
994,0.002
995,0.001
996,0.001
997,0.002
998,0.002
999,0.001
1000,0.002
